epoch,loss,train_step_acc,train_trace_acc,test_step_acc,test_trace_acc
0,0.706811785697937,0.0,0.0,0.0,0.0
10,0.686292827129364,0.4031111111111111,0.0,0.2246,0.0
20,0.6589635610580444,0.29710555555555557,0.0,0.3001,0.0
30,0.6495991945266724,0.29710555555555557,0.0,0.3001,0.0
40,0.6409751176834106,0.29710555555555557,0.0,0.3001,0.0
50,0.6301324367523193,0.29710555555555557,0.0,0.3001,0.0
60,0.6155990362167358,0.31749444444444447,0.0,0.31985,0.0
70,0.5949794054031372,0.3423777777777778,0.0,0.35185,0.0
80,0.5691818594932556,0.4828722222222222,0.0,0.49605,0.0
90,0.5442766547203064,0.5821611111111111,0.0,0.5898,0.0010000000474974513
100,0.5262856483459473,0.6199166666666667,0.00011111111234640703,0.62315,0.0020000000949949026
110,0.510132908821106,0.6555555555555556,0.0005555555690079927,0.65495,0.0020000000949949026
120,0.49638909101486206,0.6668333333333333,0.00033333332976326346,0.67165,0.0020000000949949026
130,0.48471665382385254,0.6794277777777777,0.00033333332976326346,0.6841,0.0020000000949949026
140,0.4747683107852936,0.6870777777777778,0.0004444444493856281,0.6924,0.0020000000949949026
150,0.4657059609889984,0.6953777777777778,0.0011111111380159855,0.70095,0.003000000026077032
160,0.4569516181945801,0.7018111111111112,0.001444444409571588,0.7072,0.004000000189989805
170,0.4481462240219116,0.7146277777777778,0.0024444444570690393,0.71885,0.005000000353902578
180,0.43989041447639465,0.7199444444444445,0.0032222222071141005,0.7221,0.007000000216066837
190,0.4326023459434509,0.7209055555555556,0.003555555595085025,0.72445,0.006000000052154064
200,0.42595595121383667,0.7247277777777777,0.004666666500270367,0.7272,0.006000000052154064
210,0.4197430908679962,0.7294888888888889,0.006444444414228201,0.73215,0.006000000052154064
220,0.41370129585266113,0.7332722222222222,0.007666666526347399,0.73635,0.006000000052154064
230,0.4076041579246521,0.7371277777777778,0.00866666715592146,0.73895,0.00800000037997961
240,0.4010894000530243,0.7422388888888889,0.010444444604218006,0.7434,0.00800000037997961
250,0.3940592110157013,0.7520111111111111,0.014555555768311024,0.7529,0.013000000268220901
260,0.38667309284210205,0.7584333333333333,0.017666667699813843,0.7593,0.018000001087784767
270,0.3793991208076477,0.7658277777777778,0.02155555598437786,0.7655,0.024000000208616257
280,0.372737318277359,0.7731444444444444,0.025888890027999878,0.77345,0.036000002175569534
290,0.3668650686740875,0.7838333333333334,0.03222222253680229,0.78315,0.039000000804662704
300,0.3616390526294708,0.7931722222222222,0.03744444623589516,0.7923,0.046000003814697266
310,0.35681527853012085,0.7984277777777777,0.04333333298563957,0.7978,0.05400000140070915
320,0.3522079288959503,0.8028333333333333,0.04877777770161629,0.8033,0.058000002056360245
330,0.34775015711784363,0.8082666666666667,0.05677777901291847,0.80815,0.0650000050663948
340,0.343448281288147,0.81125,0.06211111322045326,0.81165,0.07200000435113907
350,0.33927711844444275,0.8143944444444444,0.07055555284023285,0.8156,0.08100000023841858
360,0.3352338969707489,0.8177666666666666,0.07866666465997696,0.81855,0.0860000029206276
370,0.3312978446483612,0.8215333333333333,0.09200000017881393,0.82225,0.0950000062584877
380,0.3275240957736969,0.8250555555555555,0.10233333706855774,0.8258,0.10600000619888306
390,0.32388001680374146,0.8279055555555556,0.11266666650772095,0.8286,0.11100000888109207
400,0.32037708163261414,0.8303111111111111,0.12044444680213928,0.83095,0.12000000476837158
410,0.3170376420021057,0.8322611111111111,0.1285555511713028,0.8326,0.12600000202655792
420,0.31386375427246094,0.8338055555555556,0.13455556333065033,0.83315,0.12800000607967377
430,0.3108743131160736,0.8352444444444445,0.1402222216129303,0.83475,0.13199999928474426
440,0.30806419253349304,0.83655,0.1451111137866974,0.8359,0.13500000536441803
450,0.3054351210594177,0.8378777777777778,0.14866666495800018,0.8373,0.14000000059604645
460,0.30298298597335815,0.8389444444444445,0.15111111104488373,0.83835,0.1420000046491623
470,0.3007013201713562,0.8399055555555556,0.1541111171245575,0.8398,0.14300000667572021
480,0.2985795736312866,0.8405611111111111,0.15433333814144135,0.84055,0.1420000046491623
490,0.2965940237045288,0.8412,0.1554444432258606,0.8416,0.14600001275539398
